Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
5,33500,2140,3,0.77,00Q4,2,2,1,,2,,3,2,,,1,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97299,2110,6,11.62,00Q4,2,2,2,1,1,1,1,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,24.9,00Q3,2,3,2,3,2,3,3,3,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96853,2240,3,0.35,00Q3,2,3,3,3,3,3,3,3,,,1,,1,,3,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33201,2210,3,0.21,00Q3,2,3,,2,3,2,3,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96670,2110,6,11.62,00Q3,1,1,1,1,1,1,1,3,,,2,,2,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50465,2220,6,17.5,00Q3,1,2,1,1,1,1,1,1,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50007,2110,6,11.62,00Q3,2,3,3,3,3,3,3,3,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50024,2110,2,0.5,00Q3,2,3,2,2,2,2,2,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51840,2210,6,2.1,00Q3,2,3,3,3,3,3,3,2,,,1,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96480,2210,3,0.21,00Q3,1,1,1,1,1,1,2,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50435,2220,9,175,00Q3,1,1,1,1,1,,,1,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50395,2210,5,0.9,00Q3,2,3,2,2,1,,1,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50679,2140,3,0.77,00Q3,2,2,2,2,2,1,1,1,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,97364,2110,2,0.5,00Q3,1,2,1,3,3,3,3,2,,,1,,,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97162,2240,3,0.35,00Q3,1,2,1,2,1,2,1,1,,,1,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50429,2220,6,17.5,00Q3,2,3,2,3,2,3,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96476,2110,6,11.62,00Q3,2,2,2,1,1,1,1,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96851,2110,3,1.16,00Q3,1,2,2,2,2,2,2,1,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33228,2220,3,1.75,00Q3,2,3,2,2,2,2,2,2,,,2,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50704,2270,3,1.4,00Q3,1,1,1,1,1,1,,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33230,2130,5,1.8,00Q3,2,3,2,2,2,2,2,3,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96418,2120,2,0.3,00Q3,2,1,1,1,1,2,2,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96678,2110,2,0.5,00Q3,2,2,2,1,2,1,2,2,,,1,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96671,2120,6,7,00Q3,2,3,3,3,2,3,2,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,90972,2210,1,0.03,00Q3,2,3,2,3,3,3,3,2,,,3,,3,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,97063,2110,2,0.5,00Q3,2,3,3,3,3,3,3,2,,,1,,3,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33226,2270,3,1.4,00Q3,2,3,2,3,3,2,2,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,53044,2110,3,1.16,00Q3,2,3,3,3,3,3,3,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33220,2220,3,1.75,00Q3,2,3,2,2,,2,,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,91003,2120,3,0.7,00Q3,2,2,2,2,,2,,2,,,1,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,53184,2140,7,16.5,00Q3,2,3,2,3,2,3,2,3,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
9,30597,2210,5,0.9,00Q3,2,3,2,3,,3,,3,,,3,,,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.62,00Q3,1,2,3,1,1,1,1,1,,,2,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50404,2210,2,0.09,00Q3,2,2,2,2,,2,,1,,,1,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96446,2210,1,0.03,00Q3,2,3,1,3,1,3,1,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96386,2110,6,11.62,00Q3,1,,1,1,1,1,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50505,2220,5,7.5,00Q3,2,1,1,3,1,3,1,2,,,2,,2,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96944,2130,4,0.9,00Q3,2,3,3,3,3,3,3,3,,,2,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50688,2270,4,3,00Q3,2,3,3,3,2,3,,2,,,2,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50104,2110,8,49.8,00Q3,2,2,2,,1,,2,3,,,1,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96391,2110,3,1.16,00Q3,2,1,1,1,1,1,1,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50622,2270,2,0.6,00Q3,2,3,3,3,,3,,2,,,1,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96957,2230,1,0.03,00Q3,2,3,2,3,2,3,2,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96388,2120,3,0.7,00Q3,1,2,1,1,1,1,1,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50078,2110,6,11.62,00Q3,1,3,3,3,3,3,3,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96608,2140,3,0.77,00Q3,2,3,3,3,3,3,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96374,2220,3,1.75,00Q3,2,3,2,3,2,3,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50460,2220,2,0.75,00Q3,2,3,3,3,3,3,3,3,,,3,,3,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96395,2210,4,0.45,00Q3,2,3,3,3,3,2,3,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,97233,2210,5,0.9,00Q3,2,3,3,3,3,3,3,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96528,2110,3,1.16,00Q3,2,2,1,1,1,2,2,1,,,1,,2,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,96762,2230,1,0.03,00Q3,2,3,3,3,3,3,3,3,,,2,,3,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50346,2210,3,0.21,00Q3,2,3,3,3,3,3,3,3,,,2,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96397,2110,3,1.16,00Q3,2,2,2,2,2,2,2,1,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,52207,2110,3,1.16,00Q3,1,1,1,1,1,1,,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50195,2120,2,0.3,00Q3,2,3,3,3,3,2,2,2,,,2,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,96980,2110,4,2.49,00Q3,2,3,3,3,3,3,3,3,,,1,,2,,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50226,2210,3,0.21,00Q3,2,3,3,3,3,3,3,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33217,2110,7,24.9,00Q3,1,1,1,3,3,3,3,2,,,1,,,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96715,2270,3,1.4,00Q3,2,3,3,3,3,3,3,3,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50608,2210,3,0.21,00Q3,1,2,2,2,2,2,2,2,,,1,,1,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33199,2210,6,2.1,00Q3,2,3,2,3,,3,,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50693,2130,1,0.06,00Q3,1,1,1,1,1,1,1,2,,,1,,3,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,50056,2110,3,1.16,00Q3,2,2,2,3,1,3,1,2,,,2,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,50274,2140,4,1.65,00Q3,1,2,1,1,2,1,2,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50562,2240,9,35,00Q3,2,3,2,3,,3,,3,,,2,,2,,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50236,2130,3,0.42,00Q3,1,2,1,3,2,2,2,1,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33495,2270,3,1.4,00Q3,2,3,3,3,3,3,3,3,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33229,2130,2,0.18,00Q3,2,2,2,1,1,1,1,1,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,50711,2270,2,0.6,00Q3,2,3,3,3,3,3,3,3,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,97345,2210,1,0.03,00Q3,2,2,1,3,2,3,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96978,2120,4,1.5,00Q3,1,2,2,1,1,1,1,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50643,2270,7,30,00Q3,2,2,2,1,1,1,1,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96901,2120,5,3,00Q3,2,3,3,2,2,2,2,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33251,2270,6,14,00Q3,2,3,2,3,2,3,2,3,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50227,2110,6,11.62,00Q3,2,3,3,3,3,3,3,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33526,2220,6,17.5,00Q3,2,2,2,3,2,3,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,96902,2130,3,0.42,00Q3,1,1,1,1,1,1,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96473,2220,4,3.75,00Q3,1,1,1,1,,1,,3,,,1,,1,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33494,2270,3,1.4,00Q3,1,1,1,1,1,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33497,2140,3,0.77,00Q3,2,3,3,2,3,3,3,3,,,3,,3,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33215,2220,7,37.5,00Q3,2,3,3,3,,3,,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33213,2210,8,9,00Q3,2,3,3,3,,3,,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50566,2240,3,0.35,00Q3,2,2,1,2,1,2,1,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96655,2220,5,7.5,00Q3,2,3,1,3,1,3,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51198,2140,3,0.77,00Q3,2,3,2,2,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33219,2130,4,0.9,00Q3,1,1,2,1,1,1,1,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50053,2110,3,1.16,00Q3,2,3,3,3,3,3,3,2,,,2,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50291,2130,5,1.8,00Q3,1,2,1,2,,2,,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96984,2110,7,24.9,00Q3,1,3,1,3,1,3,1,1,,,1,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96465,2110,2,0.5,00Q3,1,1,1,1,1,1,1,2,,,1,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33224,2140,2,0.33,00Q3,2,3,2,2,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50017,2110,9,116.2,00Q3,2,3,2,2,2,2,2,3,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96753,2220,1,0.25,00Q3,1,2,2,2,2,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96411,2110,3,1.16,00Q3,1,1,1,1,1,1,1,1,,,2,,1,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33247,2220,7,37.5,00Q3,2,3,3,3,3,3,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96643,2240,2,0.15,00Q3,1,2,2,2,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50157,2120,7,15,00Q3,1,1,1,1,1,1,1,1,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50261,2210,6,2.1,00Q3,1,1,2,1,1,1,1,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50198,2120,3,0.7,00Q3,1,1,1,1,,1,,2,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,97211,2110,9,116.2,00Q3,1,3,2,3,2,3,1,1,,,2,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50006,2110,1,0.17,00Q3,2,3,1,2,1,3,2,2,,,2,,2,,3,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96548,2110,3,1.16,00Q3,2,3,2,2,2,2,2,3,,,3,,3,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,91008,2120,1,0.1,00Q3,1,2,2,1,2,1,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96562,2110,6,11.62,00Q3,2,2,3,2,2,2,2,3,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96784,2110,4,2.49,00Q3,2,1,2,1,1,1,1,2,,,1,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50700,2270,5,6,00Q3,2,3,3,,2,2,2,2,,,1,,1,,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96614,2270,8,60,00Q3,2,3,3,3,3,3,3,3,,,3,,3,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96619,2130,6,4.2,00Q3,1,2,2,2,3,2,3,3,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50212,2120,1,0.1,00Q3,2,3,3,3,3,3,3,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96420,2270,1,0.2,00Q3,1,2,2,1,2,2,2,2,,,1,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33389,2220,6,17.5,00Q3,2,3,1,3,1,3,1,2,,,3,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50570,2240,7,7.5,00Q3,1,2,2,2,2,2,2,3,,,2,,2,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96997,2140,4,1.65,00Q3,1,1,1,1,1,1,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96573,2110,2,0.5,00Q3,1,2,2,1,2,2,2,2,,,3,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,97251,2110,9,116.2,00Q3,1,2,1,1,2,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96485,2120,6,7,00Q3,2,2,2,2,3,2,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96419,2140,2,0.33,00Q3,2,3,3,3,3,3,3,2,,,3,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,96918,2240,5,1.5,00Q3,2,3,2,1,1,1,1,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96504,2110,2,0.5,00Q3,2,3,2,3,2,2,2,3,,,2,,2,,3,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96551,2130,9,42,00Q3,2,3,3,3,3,3,3,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96502,2220,6,17.5,00Q3,1,2,1,1,,1,,1,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50215,2120,4,1.5,00Q3,2,3,3,3,3,3,3,2,,,1,,2,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96540,2130,3,0.42,00Q3,2,3,2,3,2,3,2,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96529,2140,3,0.77,00Q3,1,1,1,1,1,1,1,2,,,1,,2,,3,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,97278,2120,4,1.5,00Q3,1,1,2,1,1,1,1,1,,,2,,1,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50590,2230,1,0.03,00Q3,2,3,3,2,2,2,2,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96522,2230,3,0.21,00Q3,2,3,3,2,2,3,2,3,,,1,,1,,3,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,33132,2220,6,17.5,00Q3,2,2,2,1,1,1,1,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50156,2120,6,7,00Q3,2,1,1,1,1,1,1,3,,,1,,1,,3,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50634,2270,4,3,00Q3,2,2,2,1,1,1,1,3,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96855,2220,3,1.75,00Q3,2,3,3,3,3,3,3,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96577,2210,3,0.21,00Q3,2,3,2,2,2,3,2,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96658,2110,2,0.5,00Q3,2,3,3,2,3,2,3,2,,,1,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50469,2220,3,1.75,00Q3,1,2,2,1,2,,,1,,,,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
7,50177,2120,3,0.7,00Q3,2,3,2,2,2,2,2,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97154,2110,3,1.16,00Q3,1,1,1,2,1,2,1,2,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96432,2130,7,9,00Q3,1,1,1,1,1,1,1,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97061,2210,3,0.21,00Q3,2,3,3,3,3,3,3,2,,,1,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96416,2130,5,1.8,00Q3,1,2,1,2,1,2,1,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96414,2110,1,0.17,00Q3,2,2,3,2,3,2,3,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96443,2270,3,1.4,00Q3,2,3,3,3,3,3,3,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50406,2210,2,0.09,00Q3,2,2,2,2,2,2,2,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50668,2270,5,6,00Q3,2,3,1,1,1,1,1,3,,,3,,3,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50575,2270,3,1.4,00Q3,2,3,2,3,2,3,2,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96677,2140,6,7.7,00Q3,2,2,1,2,1,2,2,2,,,2,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50642,2210,3,0.21,00Q3,1,3,3,2,2,2,2,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33378,2220,6,17.5,00Q3,2,1,1,1,1,1,1,1,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,50717,2210,3,0.21,00Q3,2,2,2,1,2,1,2,1,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33500,2140,3,0.77,00Q3,1,2,3,1,,1,,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96845,2110,3,1.16,00Q3,2,3,3,3,3,3,3,2,,,1,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96688,2110,2,0.5,00Q3,2,2,2,2,2,2,2,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96697,2210,3,0.21,00Q3,2,3,1,3,1,3,1,3,,,2,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33390,2220,9,175,00Q3,2,3,3,3,3,3,3,3,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96720,2140,3,0.77,00Q3,1,2,2,1,1,1,1,1,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50361,2210,2,0.09,00Q3,2,3,2,3,2,3,2,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97123,2270,3,1.4,00Q3,2,3,3,3,2,3,2,3,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50646,2270,5,6,00Q3,2,1,2,2,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96897,2120,3,0.7,00Q3,2,3,3,3,3,3,3,3,,,1,,3,,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96569,2220,3,1.75,00Q3,1,2,1,1,1,1,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,31106,2220,1,0.25,00Q3,2,3,3,3,3,3,3,3,,,3,,1,,3,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96553,2110,3,1.16,00Q3,2,3,3,3,3,3,3,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50211,2120,5,3,00Q3,1,1,2,1,1,1,1,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,97033,2120,2,0.3,00Q3,2,3,3,3,3,3,3,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50649,2140,3,0.77,00Q3,1,1,,1,1,1,1,2,,,3,,,,3,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50002,2110,1,0.17,00Q3,2,3,3,3,3,3,,3,,,1,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,53019,2110,6,11.62,00Q3,2,2,3,1,,1,,3,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96594,2220,3,1.75,00Q2,2,3,3,3,3,3,3,3,,,1,,3,,3,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50212,2120,1,0.1,00Q2,2,3,3,3,3,3,3,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96978,2120,4,1.5,00Q2,1,2,1,2,2,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50469,2220,3,1.75,00Q2,1,1,2,3,2,,,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50002,2110,1,0.17,00Q2,2,3,3,3,3,3,3,3,,,1,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50425,2220,4,3.75,00Q2,1,2,2,1,,1,,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50156,2120,6,7,00Q2,2,3,3,1,1,1,1,3,,,1,,1,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,97211,2110,9,116.2,00Q2,1,1,1,3,1,3,1,1,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50261,2210,6,2.1,00Q2,2,3,3,2,3,2,3,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50005,2110,5,4.98,00Q2,2,3,,3,3,3,3,3,,,1,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50642,2210,3,0.21,00Q2,1,1,2,1,2,1,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50404,2210,2,0.09,00Q2,2,2,2,2,2,2,2,1,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,96445,2210,5,0.9,00Q2,2,3,3,3,2,3,1,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33494,2270,3,1.4,00Q2,2,1,,1,1,,,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33202,2220,6,17.5,00Q2,2,3,2,3,2,3,2,3,,,1,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50395,2210,5,0.9,00Q2,1,2,1,1,,1,,2,,,1,,,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50668,2270,5,6,00Q2,2,2,2,1,1,1,1,2,,,1,,1,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33499,2230,3,0.21,00Q2,2,2,1,3,2,,,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,50711,2270,2,0.6,00Q2,2,3,3,3,3,3,3,3,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50634,2270,4,3,00Q2,2,2,3,1,1,1,,3,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
