Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6,Q7,Q8,Q9,Q10,Q12,Latecomer,NewRecruit,WrongClassif,Duplicate
2,36026,6010,2,0.665311182,2004Q1,1,1,2,1,2,1,2,2,2,1,3,2,2,,,FALSE,FALSE,FALSE,FALSE
2,36028,6010,1,0.367763193,2004Q1,1,1,1,1,1,1,1,1,1,3,3,3,3,,,FALSE,FALSE,FALSE,FALSE
2,36052,5010,4,1.814196089,2004Q1,1,1,2,1,2,3,1,2,2,2,1,2,1,,,FALSE,FALSE,FALSE,FALSE
2,36153,5000,1,0.328204317,2004Q1,1,1,,1,1,1,1,2,2,3,2,2,3,,,FALSE,FALSE,FALSE,FALSE
2,36173,5010,4,1.814196089,2004Q1,1,,,2,1,3,2,2,2,2,1,1,1,,,FALSE,FALSE,FALSE,FALSE
2,36179,5010,2,1.197121847,2004Q1,1,3,3,3,3,3,3,3,3,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
2,36184,6010,1,0.367763193,2004Q1,1,2,,2,,2,,2,,2,1,2,3,,,FALSE,FALSE,FALSE,FALSE
2,36210,6000,1,0.367763193,2004Q1,1,2,3,2,3,2,2,2,3,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
2,36219,5010,1,0.328204317,2004Q1,1,1,,1,,2,,1,,1,2,1,1,,,FALSE,FALSE,FALSE,FALSE
2,40216,6010,2,0.665311182,2004Q1,2,3,1,3,1,1,1,2,3,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
2,42846,6010,1,0.367763193,2004Q1,1,3,3,3,3,3,3,3,,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
2,50544,5010,4,1.814196089,2004Q1,1,1,2,1,2,1,,2,,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
2,53306,5000,1,0.328204317,2004Q1,1,1,,1,2,1,2,1,2,3,2,3,3,,,FALSE,FALSE,FALSE,FALSE
2,80492,5010,1,0.328204317,2004Q1,,2,2,2,1,2,2,1,2,3,2,2,3,,,FALSE,FALSE,FALSE,FALSE
2,90149,6000,1,0.367763193,2004Q1,1,2,2,2,2,1,2,1,2,3,3,1,1,,,FALSE,FALSE,FALSE,FALSE
2,90174,6010,1,0.367763193,2004Q1,,1,2,3,2,2,2,1,2,2,3,2,2,,,FALSE,FALSE,FALSE,FALSE
2,96928,5000,2,1.197121847,2004Q1,1,3,1,3,1,3,1,3,1,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
2,97066,6010,1,0.367763193,2004Q1,1,3,2,1,2,3,2,2,2,2,1,3,2,,,FALSE,FALSE,FALSE,FALSE
2,97352,5000,1,0.328204317,2004Q1,1,2,3,2,3,3,3,2,3,1,1,3,1,,,FALSE,FALSE,FALSE,FALSE
3,36029,5000,2,1.197121847,2004Q1,1,1,1,1,1,2,1,2,1,2,2,3,3,,,FALSE,FALSE,FALSE,FALSE
3,41294,5010,4,1.814196089,2004Q1,1,1,1,1,1,2,2,2,2,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
3,44121,6000,1,0.367763193,2004Q1,2,3,2,3,2,3,2,2,2,2,1,2,2,,,FALSE,FALSE,FALSE,FALSE
4,31453,5010,1,0.328204317,2004Q1,,2,3,2,3,2,3,2,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
4,34789,5010,4,1.814196089,2004Q1,1,2,3,2,3,2,3,2,2,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
4,34991,5000,1,0.328204317,2004Q1,1,2,2,2,2,2,2,2,2,2,3,2,3,,,FALSE,FALSE,FALSE,FALSE
4,35014,5010,4,1.814196089,2004Q1,2,2,,2,1,3,1,2,1,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
4,36132,6010,2,0.665311182,2004Q1,1,1,2,2,2,2,2,2,2,1,2,3,2,,,FALSE,FALSE,FALSE,FALSE
4,81379,5010,1,0.328204317,2004Q1,1,2,2,2,2,2,2,2,2,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
4,90090,5010,1,0.328204317,2004Q1,1,2,1,2,1,2,2,2,1,2,3,2,3,,,FALSE,FALSE,FALSE,FALSE
4,96993,6000,1,0.367763193,2004Q1,1,1,2,2,2,2,2,1,2,2,2,3,1,,,FALSE,FALSE,FALSE,FALSE
4,97011,6010,2,0.665311182,2004Q1,1,1,1,1,1,1,1,1,1,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
5,31174,5000,1,0.328204317,2004Q1,1,1,,2,,2,,1,,2,3,3,3,,,FALSE,FALSE,FALSE,FALSE
5,31493,5010,4,1.814196089,2004Q1,1,2,1,2,1,2,1,2,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
5,33197,6010,2,0.665311182,2004Q1,1,1,1,1,1,2,2,2,2,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
5,34756,6010,2,0.665311182,2004Q1,2,3,2,3,2,2,2,3,3,2,2,2,1,,,FALSE,FALSE,FALSE,FALSE
5,34787,6010,1,0.367763193,2004Q1,1,2,1,1,1,2,2,2,2,1,1,2,1,,,FALSE,FALSE,FALSE,FALSE
5,34803,6010,2,0.665311182,2004Q1,1,2,2,1,2,3,2,2,2,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
5,34840,5010,1,0.328204317,2004Q1,1,1,,1,2,1,2,1,2,1,2,1,1,,,FALSE,FALSE,FALSE,FALSE
5,34848,6010,1,0.367763193,2004Q1,2,3,2,,2,2,2,2,2,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
5,34924,6000,1,0.367763193,2004Q1,1,,,2,1,2,2,1,1,2,3,3,3,,,FALSE,FALSE,FALSE,FALSE
5,34952,5010,2,1.197121847,2004Q1,1,3,1,2,2,1,1,3,1,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
5,35041,5000,1,0.328204317,2004Q1,1,1,1,1,1,1,1,1,1,1,2,3,3,,,FALSE,FALSE,FALSE,FALSE
5,36214,5000,1,0.328204317,2004Q1,2,3,2,3,1,2,2,3,1,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
5,38009,5010,1,0.328204317,2004Q1,2,2,2,2,2,3,2,3,2,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
5,50199,6010,1,0.367763193,2004Q1,1,2,1,2,1,3,2,2,2,1,1,3,2,,,FALSE,FALSE,FALSE,FALSE
5,80735,5010,1,0.328204317,2004Q1,2,3,,3,3,3,3,3,3,1,1,2,1,,,FALSE,FALSE,FALSE,FALSE
5,90342,5010,1,0.328204317,2004Q1,1,2,,2,,2,,2,,2,2,3,3,,,FALSE,FALSE,FALSE,FALSE
5,96943,6000,1,0.367763193,2004Q1,1,1,2,1,1,2,2,2,2,2,3,3,3,,,FALSE,FALSE,FALSE,FALSE
5,97019,5010,4,1.814196089,2004Q1,1,1,1,1,1,1,1,1,1,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
5,97020,5000,1,0.328204317,2004Q1,1,2,2,2,2,2,2,2,2,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
5,97045,6000,1,0.367763193,2004Q1,1,2,2,1,1,1,1,1,1,3,1,2,3,,,FALSE,FALSE,FALSE,FALSE
5,97119,5010,4,1.814196089,2004Q1,1,1,,1,1,2,2,1,2,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
5,97249,5010,4,1.814196089,2004Q1,1,2,3,2,2,2,2,2,3,2,,1,2,,,FALSE,FALSE,FALSE,FALSE
5,97325,6010,1,0.367763193,2004Q1,1,1,2,,,1,2,1,,2,1,3,2,,,FALSE,FALSE,FALSE,FALSE
5,97343,6010,2,0.665311182,2004Q1,2,3,1,,,3,2,3,1,1,3,,,,,FALSE,FALSE,FALSE,FALSE
6,31001,5000,4,1.814196089,2004Q1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,31011,5010,1,0.328204317,2004Q1,1,1,1,2,1,2,2,2,1,1,2,3,3,,,FALSE,FALSE,FALSE,FALSE
6,31153,5000,1,0.328204317,2004Q1,1,2,2,2,2,2,2,2,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,31169,5010,4,1.814196089,2004Q1,,3,3,2,2,3,3,3,3,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,31211,5010,1,0.328204317,2004Q1,1,2,1,2,1,2,2,2,1,2,2,1,1,,,FALSE,FALSE,FALSE,FALSE
6,31419,5010,3,7.133707599,2004Q1,1,2,,1,1,1,1,2,1,3,1,3,2,,,FALSE,FALSE,FALSE,FALSE
6,31444,5010,4,1.814196089,2004Q1,,2,,2,,3,,3,,2,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,31574,5010,4,1.814196089,2004Q1,1,1,1,1,1,1,1,2,1,2,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,31603,6010,1,0.367763193,2004Q1,,2,1,2,1,2,2,2,1,,3,3,3,,,FALSE,FALSE,FALSE,FALSE
6,31823,5010,1,0.328204317,2004Q1,2,2,1,1,1,2,2,3,2,,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,31852,6010,1,0.367763193,2004Q1,2,2,1,2,1,2,2,3,2,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
6,33119,6000,1,0.367763193,2004Q1,1,2,2,2,2,2,2,2,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,33134,5000,1,0.328204317,2004Q1,1,,2,2,2,2,2,2,2,3,1,1,2,,,FALSE,FALSE,FALSE,FALSE
6,34801,5000,1,0.328204317,2004Q1,1,1,1,1,1,1,1,1,1,2,1,2,3,,,FALSE,FALSE,FALSE,FALSE
6,34802,6010,1,0.367763193,2004Q1,2,3,2,3,3,2,2,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,34867,5000,1,0.328204317,2004Q1,2,2,2,2,2,3,3,3,3,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,34905,5010,4,1.814196089,2004Q1,2,3,,3,2,2,2,3,3,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
6,34925,6010,1,0.367763193,2004Q1,1,,,2,2,1,2,2,2,2,3,1,1,,,FALSE,FALSE,FALSE,FALSE
6,34997,5010,4,1.814196089,2004Q1,2,1,,1,,2,,1,,1,1,1,3,,,FALSE,FALSE,FALSE,FALSE
6,35007,5000,1,0.328204317,2004Q1,1,2,1,3,1,3,1,3,1,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
6,35024,5010,2,1.197121847,2004Q1,1,,,2,1,1,1,2,2,1,2,3,2,,,FALSE,FALSE,FALSE,FALSE
6,35028,5010,1,0.328204317,2004Q1,2,2,2,3,3,2,2,3,2,3,1,1,2,,,FALSE,FALSE,FALSE,FALSE
6,35039,6000,4,7.496637047,2004Q1,1,2,,1,,2,,2,,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
6,35556,5010,4,1.814196089,2004Q1,1,2,2,3,3,2,2,2,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,36120,6000,1,0.367763193,2004Q1,1,2,2,2,1,2,1,2,2,1,1,1,2,,,FALSE,FALSE,FALSE,FALSE
6,36133,6000,1,0.367763193,2004Q1,2,3,,3,1,3,2,1,2,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,36140,5000,1,0.328204317,2004Q1,1,2,,2,,2,,2,,2,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,36149,6010,4,7.496637047,2004Q1,1,2,2,1,1,2,2,2,2,2,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,36150,5010,4,1.814196089,2004Q1,1,2,1,2,1,2,2,2,2,1,1,3,3,,,FALSE,FALSE,FALSE,FALSE
6,36152,6010,2,0.665311182,2004Q1,2,3,2,3,2,2,2,3,2,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,36165,6010,2,0.665311182,2004Q1,2,3,1,3,1,3,2,3,2,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,41562,5010,4,1.814196089,2004Q1,2,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,44059,6010,1,0.367763193,2004Q1,1,2,2,2,2,2,2,1,2,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
6,50037,6000,1,0.367763193,2004Q1,2,2,2,2,2,2,2,2,2,1,1,3,2,,,FALSE,FALSE,FALSE,FALSE
6,53335,5000,1,0.328204317,2004Q1,1,2,2,1,2,2,2,3,2,2,2,3,3,,,FALSE,FALSE,FALSE,FALSE
6,80006,6000,1,0.367763193,2004Q1,1,1,,2,2,3,2,1,2,1,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,80589,6000,1,0.367763193,2004Q1,2,2,2,2,2,2,2,2,2,,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,80616,6010,1,0.367763193,2004Q1,2,2,,,,2,,2,,1,,,,,,FALSE,FALSE,FALSE,FALSE
6,80648,6010,2,0.665311182,2004Q1,1,1,1,1,1,2,2,2,2,2,3,1,1,,,FALSE,FALSE,FALSE,FALSE
6,81253,6000,1,0.367763193,2004Q1,1,2,2,2,2,3,2,3,2,2,2,2,1,,,FALSE,FALSE,FALSE,FALSE
6,90860,6010,4,7.496637047,2004Q1,1,,,1,2,2,2,3,3,1,3,3,3,,,FALSE,FALSE,FALSE,FALSE
6,96915,5000,1,0.328204317,2004Q1,1,,,1,,1,,2,,1,2,3,3,,,FALSE,FALSE,FALSE,FALSE
6,97027,6000,1,0.367763193,2004Q1,1,1,2,,2,2,2,1,1,2,3,3,,,,FALSE,FALSE,FALSE,FALSE
6,97028,6010,1,0.367763193,2004Q1,2,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,97030,6010,2,0.665311182,2004Q1,,1,1,1,1,2,2,2,2,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
6,97046,6010,1,0.367763193,2004Q1,1,2,2,2,2,2,2,2,1,2,3,3,3,,,FALSE,FALSE,FALSE,FALSE
6,97073,5000,1,0.328204317,2004Q1,1,1,1,2,2,3,3,1,1,2,2,1,1,,,FALSE,FALSE,FALSE,FALSE
6,97077,6010,2,0.665311182,2004Q1,1,1,,2,,2,,2,,2,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,97168,5010,4,1.814196089,2004Q1,2,3,2,3,2,3,2,3,2,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
6,97172,6010,1,0.367763193,2004Q1,1,1,1,1,1,2,2,2,2,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
6,97186,5010,4,1.814196089,2004Q1,,2,1,2,2,2,2,2,2,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
6,97221,5010,4,1.814196089,2004Q1,2,1,1,1,1,2,2,1,2,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
6,97248,6010,4,7.496637047,2004Q1,1,2,1,2,1,2,1,2,1,2,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,97346,6010,1,0.367763193,2004Q1,1,,,1,3,1,2,3,2,2,2,1,2,,,FALSE,FALSE,FALSE,FALSE
6,97355,6010,4,7.496637047,2004Q1,,2,1,2,1,2,1,2,1,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
3,31468,5010,1,0.328204317,2004Q1,1,2,,1,2,2,2,2,2,2,2,2,1,,,FALSE,FALSE,FALSE,FALSE
3,97169,5010,4,1.814196089,2004Q1,2,3,3,3,3,3,3,3,3,1,1,1,1,,,FALSE,FALSE,FALSE,FALSE
8,34999,6000,1,0.367763193,2004Q1,2,3,3,3,2,3,3,3,3,2,3,,1,,,FALSE,FALSE,FALSE,FALSE
8,31147,5010,1,0.328204317,2004Q1,1,2,2,2,2,2,2,3,3,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
8,34798,6010,2,0.665311182,2004Q1,1,1,1,1,1,1,1,1,1,2,2,3,3,,,FALSE,FALSE,FALSE,FALSE
8,36114,6000,1,0.367763193,2004Q1,1,3,,3,,3,,3,,1,3,3,3,,,FALSE,FALSE,FALSE,FALSE
1,30067,6000,1,0.459703991,2004Q2,,,,3,3,3,3,3,3,3,3,3,3,,,FALSE,FALSE,FALSE,FALSE
1,30085,6010,2,0.526704685,2004Q2,,,,3,1,2,2,3,1,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
1,30830,6010,1,0.459703991,2004Q2,1,1,2,1,2,2,2,1,2,1,2,1,2,,,FALSE,FALSE,FALSE,FALSE
1,31063,5000,1,0.356743823,2004Q2,1,1,2,,,2,2,2,2,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
1,34732,6000,2,0.526704685,2004Q2,2,1,3,1,3,1,3,1,2,1,1,2,2,,,FALSE,FALSE,FALSE,FALSE
1,34734,5010,4,1.814196089,2004Q2,1,,,1,1,1,1,1,1,3,2,2,3,,,FALSE,FALSE,FALSE,FALSE
1,34738,6010,1,0.459703991,2004Q2,1,1,1,2,2,2,2,2,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
1,34739,5010,2,1.368139254,2004Q2,1,1,2,1,2,2,2,3,2,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
1,34754,6000,1,0.459703991,2004Q2,,2,2,1,1,1,1,2,2,1,1,2,2,,,FALSE,FALSE,FALSE,FALSE
1,34768,6000,1,0.459703991,2004Q2,1,2,2,2,2,2,2,2,2,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
1,34769,5000,1,0.356743823,2004Q2,2,1,1,1,1,2,2,2,1,2,3,2,2,,,FALSE,FALSE,FALSE,FALSE
1,35003,5010,1,0.356743823,2004Q2,1,2,2,2,2,2,2,3,2,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
1,35982,5010,3,4.280224559,2004Q2,1,1,1,1,1,1,1,1,1,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
1,35984,5010,4,1.814196089,2004Q2,1,1,1,1,1,1,1,1,1,3,2,2,3,,,FALSE,FALSE,FALSE,FALSE
1,35986,5010,4,1.814196089,2004Q2,1,1,1,1,1,1,1,1,1,2,2,2,1,,,FALSE,FALSE,FALSE,FALSE
1,36018,6000,1,0.459703991,2004Q2,2,2,1,2,1,2,2,3,2,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
1,36113,6000,1,0.459703991,2004Q2,,2,2,1,1,1,1,2,2,1,1,2,2,,,FALSE,FALSE,FALSE,FALSE
1,36123,5010,4,1.814196089,2004Q2,1,1,1,1,1,1,1,1,1,3,2,2,3,,,FALSE,FALSE,FALSE,FALSE
1,36124,6010,2,0.526704685,2004Q2,1,3,2,1,2,1,2,3,3,1,2,3,3,,,FALSE,FALSE,FALSE,FALSE
1,36144,6000,1,0.459703991,2004Q2,1,2,1,2,1,3,2,3,2,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
1,36188,5000,1,0.356743823,2004Q2,1,1,,1,,1,,2,,3,,,3,,,FALSE,FALSE,FALSE,FALSE
1,36213,6010,2,0.526704685,2004Q2,2,3,2,3,2,2,2,2,2,1,3,2,1,,,FALSE,FALSE,FALSE,FALSE
1,36227,5010,3,4.280224559,2004Q2,1,1,,1,,1,,1,,3,1,2,3,,,FALSE,FALSE,FALSE,FALSE
1,52130,6000,1,0.459703991,2004Q2,1,1,2,1,2,1,2,1,1,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
1,53046,5000,1,0.356743823,2004Q2,1,1,1,1,1,2,2,1,1,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
1,80052,5000,1,0.356743823,2004Q2,1,2,2,2,2,2,2,2,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
1,80074,5010,1,0.356743823,2004Q2,1,1,3,1,3,1,2,1,2,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
1,80135,6000,1,0.459703991,2004Q2,1,1,,1,,1,,2,,2,1,3,3,,,FALSE,FALSE,FALSE,FALSE
1,80419,5000,1,0.356743823,2004Q2,1,1,1,1,1,1,1,2,1,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
1,80496,6010,2,0.526704685,2004Q2,1,1,,1,1,1,2,1,2,2,3,3,3,,,FALSE,FALSE,FALSE,FALSE
1,80562,6010,3,14.82446335,2004Q2,1,1,2,1,2,1,2,1,2,1,1,2,3,,,FALSE,FALSE,FALSE,FALSE
1,81002,5000,1,0.356743823,2004Q2,1,2,3,2,3,2,3,2,3,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
1,90042,5000,1,0.356743823,2004Q2,1,2,2,1,1,2,2,2,2,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
1,96888,5010,3,4.280224559,2004Q2,1,1,2,1,2,2,2,2,2,2,1,3,2,,,FALSE,FALSE,FALSE,FALSE
1,96891,5010,4,1.814196089,2004Q2,1,2,2,2,2,2,2,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,96986,6010,2,0.526704685,2004Q2,1,1,2,1,1,3,2,2,2,2,1,3,2,,,FALSE,FALSE,FALSE,FALSE
1,97007,6010,1,0.459703991,2004Q2,1,1,2,1,2,1,2,1,2,2,2,1,3,,,FALSE,FALSE,FALSE,FALSE
1,97095,6010,2,0.526704685,2004Q2,1,2,2,1,1,1,1,3,3,1,1,2,3,,,FALSE,FALSE,FALSE,FALSE
1,97096,6010,2,0.526704685,2004Q2,2,2,2,2,2,2,2,3,3,1,2,3,2,,,FALSE,FALSE,FALSE,FALSE
1,97140,6000,1,0.459703991,2004Q2,2,3,3,3,3,3,3,2,2,1,1,2,1,,,FALSE,FALSE,FALSE,FALSE
1,97198,5000,1,0.356743823,2004Q2,2,3,,3,2,3,2,3,2,3,1,2,1,,,FALSE,FALSE,FALSE,FALSE
1,97279,6010,2,0.526704685,2004Q2,1,2,2,1,2,2,2,,2,1,3,2,2,,,FALSE,FALSE,FALSE,FALSE
1,97318,6010,2,0.526704685,2004Q2,2,3,1,3,1,2,2,3,1,2,3,3,1,,,FALSE,FALSE,FALSE,FALSE
2,30090,5000,1,0.356743823,2004Q2,1,1,1,1,1,2,2,2,2,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
2,31276,5000,1,0.356743823,2004Q2,1,1,1,2,2,1,3,1,1,2,1,2,1,,,FALSE,FALSE,FALSE,FALSE
2,31567,5010,4,1.814196089,2004Q2,1,1,1,1,1,1,1,2,2,3,2,3,1,,,FALSE,FALSE,FALSE,FALSE
2,34823,6010,1,0.459703991,2004Q2,1,,,2,2,2,2,2,2,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
2,34915,5000,1,0.356743823,2004Q2,1,2,1,2,1,2,2,2,2,2,1,2,3,,,FALSE,FALSE,FALSE,FALSE
2,36021,5010,3,4.280224559,2004Q2,1,2,2,2,2,2,2,2,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
2,36024,5010,4,1.814196089,2004Q2,2,,,1,1,2,2,3,2,2,2,2,1,,,FALSE,FALSE,FALSE,FALSE
2,36026,6010,2,0.526704685,2004Q2,1,2,2,2,2,1,2,1,2,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
2,36028,6010,1,0.459703991,2004Q2,1,1,1,1,1,2,1,1,1,2,3,3,3,,,FALSE,FALSE,FALSE,FALSE
2,36052,5010,4,1.814196089,2004Q2,1,1,2,1,2,1,2,1,2,3,1,1,1,,,FALSE,FALSE,FALSE,FALSE
2,36179,5010,2,1.368139254,2004Q2,2,3,,3,2,3,2,3,2,1,1,3,2,,,FALSE,FALSE,FALSE,FALSE
2,36184,6010,1,0.459703991,2004Q2,1,2,1,2,1,1,1,1,1,2,1,2,3,,,FALSE,FALSE,FALSE,FALSE
2,36210,6000,1,0.459703991,2004Q2,1,2,1,1,1,2,2,1,2,1,3,2,2,,,FALSE,FALSE,FALSE,FALSE
2,36219,5010,1,0.356743823,2004Q2,1,1,1,2,1,2,2,1,2,1,2,1,1,,,FALSE,FALSE,FALSE,FALSE
2,40216,6010,2,0.526704685,2004Q2,2,2,2,2,2,2,2,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
2,52071,5010,1,0.356743823,2004Q2,1,1,1,1,1,1,1,2,3,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
2,53306,5000,1,0.356743823,2004Q2,1,2,,2,2,3,2,2,2,1,2,3,2,,,FALSE,FALSE,FALSE,FALSE
2,53420,5010,1,0.356743823,2004Q2,1,1,,1,,1,,2,,2,1,2,2,,,FALSE,FALSE,FALSE,FALSE
2,80132,5010,1,0.356743823,2004Q2,1,1,,1,2,1,2,2,2,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
2,80492,5010,1,0.356743823,2004Q2,1,2,2,2,2,2,2,2,2,3,2,2,3,,,FALSE,FALSE,FALSE,FALSE
2,90114,5010,1,0.356743823,2004Q2,1,3,2,,2,3,2,3,2,2,3,,,,,FALSE,FALSE,FALSE,FALSE
2,90149,6000,1,0.459703991,2004Q2,1,1,1,1,1,1,1,1,1,3,2,1,1,,,FALSE,FALSE,FALSE,FALSE
2,90174,6010,1,0.459703991,2004Q2,1,2,2,2,2,2,2,2,2,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
2,96928,5000,2,1.368139254,2004Q2,1,1,2,1,2,1,2,2,2,2,2,1,3,,,FALSE,FALSE,FALSE,FALSE
2,97009,5010,4,1.814196089,2004Q2,1,2,2,2,2,2,2,2,2,2,1,2,1,,,FALSE,FALSE,FALSE,FALSE
3,36029,5000,2,1.368139254,2004Q2,1,1,1,1,1,1,1,1,1,3,2,2,3,,,FALSE,FALSE,FALSE,FALSE
3,41294,5010,4,1.814196089,2004Q2,1,1,1,1,1,2,2,2,2,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
3,44121,6000,1,0.459703991,2004Q2,1,1,2,2,2,3,2,2,2,2,1,2,2,,,FALSE,FALSE,FALSE,FALSE
3,97212,6010,1,0.459703991,2004Q2,2,3,1,3,1,3,1,3,1,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
3,97230,5010,3,4.280224559,2004Q2,1,1,2,1,2,1,2,1,2,2,1,2,3,,,FALSE,FALSE,FALSE,FALSE
4,31453,5010,1,0.356743823,2004Q2,2,3,1,3,2,3,2,3,,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
4,34789,5010,4,1.814196089,2004Q2,1,1,,1,2,1,2,2,2,2,1,3,3,,,FALSE,FALSE,FALSE,FALSE
4,34991,5000,1,0.356743823,2004Q2,1,2,3,2,3,2,2,2,3,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
4,35014,5010,4,1.814196089,2004Q2,2,,,2,1,3,1,3,2,2,1,2,1,,,FALSE,FALSE,FALSE,FALSE
4,36111,6010,2,0.526704685,2004Q2,2,3,3,3,3,3,3,3,1,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
4,36132,6010,2,0.526704685,2004Q2,1,1,2,1,2,1,2,1,2,2,1,3,2,,,FALSE,FALSE,FALSE,FALSE
4,81379,5010,1,0.356743823,2004Q2,1,2,3,2,3,2,3,3,3,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
4,90090,5010,1,0.356743823,2004Q2,1,2,,3,2,2,2,2,2,1,3,3,3,,,FALSE,FALSE,FALSE,FALSE
4,96993,6000,1,0.459703991,2004Q2,2,2,,3,2,2,2,2,2,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
4,97011,6010,2,0.526704685,2004Q2,,1,1,1,1,2,2,2,2,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
4,97118,5010,4,1.814196089,2004Q2,1,2,2,2,2,1,2,2,2,2,1,2,3,,,FALSE,FALSE,FALSE,FALSE
